POPULATION,LATITUDE,LONGITUDE,Total_units,Vacant_units,Median_rooms,Mean_household_size_owners,Mean_household_size_renters,Owners,Median_household_income,Mean_household_income,Built_1990_or_later,Bedrooms_4_or_more,Median_Value
2985,40.100235,-75.265245,1076,43,7.5,2.84,1.72,96.9,112266,123664,7.7,37,353000
4182,40.091147,-75.250217,1677,114,7.3,2.45,2.04,84.5,102361,130134,13.5,42,368900
5385,40.084228,-75.270738,2225,49,7.1,2.68,1.81,83.2,111250,150989,31.9,35.4,379000
1643,40.083194,-75.289931,781,33,5.6,2.69,2.07,46.4,83594,80229,10.6,14,298900
4093,40.155341,-75.308308,1607,79,7.2,2.88,2.27,65.4,116538,127805,17,45.3,366700
6558,40.176406,-75.291507,3082,206,7.1,2.63,1.6,72.5,100691,151324,52.4,33.4,474600
2211,40.152587,-75.243658,838,43,8.4,2.86,2.6,94.7,117644,168969,8.8,68.2,435800
2758,40.136317,-75.261744,1287,90,6.8,2.16,2.14,90.6,123125,152175,19.6,29.3,394700
5907,40.159046,-75.345645,2268,47,7.7,2.69,2.78,89.1,82560,1e+05,9.2,49.9,300100
4155,40.140745,-75.314318,1763,73,6,2.4,1.74,77,71935,85983,22.3,22.9,263800
3528,40.139721,-75.325964,1742,105,5.8,2.29,1.65,61.9,70631,74576,8.9,14.6,252800
6153,40.134297,-75.365063,3175,158,5.6,2.21,1.58,75.6,62572,73576,8.6,19.2,213600
6189,40.132576,-75.392222,3038,262,5.7,2.36,1.82,64.6,73917,90147,32.4,20.8,264000
3192,40.1239,-75.378118,1798,68,5.1,1.96,1.52,78.3,56435,75011,24,15.9,239700
6077,40.119063,-75.327499,2815,387,5.5,2.71,2.4,56.5,56842,61403,6.2,7.8,176800
3243,40.122308,-75.338391,1159,41,4.7,2.52,2.72,37.1,36165,42042,2.2,15.7,144700
3763,40.127549,-75.333535,1548,34,6.3,2.74,2.73,75.7,59712,65029,2.9,23,160000
1545,40.13143,-75.342652,590,24,4.7,2.34,1.65,42,43377,59165,7.3,12.7,157100
3709,40.125484,-75.3498,1452,80,6.4,2.72,1.99,65.7,43893,50531,0.6,27.9,153800
5630,40.121691,-75.353291,2490,360,4.6,2.5,2.48,26.6,45104,56082,5,21.9,159300
3241,40.119078,-75.358065,1299,278,5.8,2.31,3.39,39,37691,48486,0,20.4,127900
3709,40.117819,-75.341038,1358,216,5.7,2.61,3.28,22.8,34155,40019,1.6,36,88800
3536,40.112561,-75.33581,1895,300,3.9,2.35,2.32,15.7,35750,55222,23.5,7.1,95100
3285,40.112531,-75.311393,1399,0,6.3,2.71,2.01,59.8,60446,91821,17.7,19.6,342900
2257,40.096131,-75.289027,1004,0,5,2.64,1.81,42.4,62877,77600,10.2,9.1,316600
2865,40.088463,-75.300741,1218,90,5.5,2.71,1.96,62.7,72148,88900,27.2,20.9,250400
2582,40.133898,-75.294621,960,0,8.1,3.21,2.29,95.6,108813,128975,6.8,64.8,353900
4321,40.08033,-75.300145,2033,70,6.1,2.32,2.05,61.8,64443,75976,5.6,16.8,252700
3512,40.075044,-75.304996,2127,276,4.5,2.06,1.74,38.6,69836,82882,28.8,5.6,245400
1320,40.068643,-75.315667,619,76,6.4,2.38,2.14,74.2,88750,118799,33.7,25.2,314400
2434,40.003906,-75.228246,1402,82,5.2,2.18,1.46,74.8,84545,142659,9.1,24.3,393900
4752,39.999465,-75.250122,1576,96,8.1,2.72,2.91,80.5,132404,203888,0.5,62.4,549300
2173,40.035328,-75.255935,1142,12,4.7,2.1,1.51,84.7,131176,187310,2.7,31.4,292600
3402,40.022838,-75.237612,1340,152,7.9,2.69,2.57,88,117865,164862,7.5,47.3,447300
2517,40.026733,-75.316972,834,136,5.4,2.17,1.81,44.6,54423,142613,1.8,26.4,348900
1853,40.023539,-75.313581,712,96,5.6,3.09,1.72,34.7,76136,116462,1.3,38.1,812500
2848,40.019302,-75.298619,1331,62,7.1,2.34,1.84,72.5,116250,211598,2.8,45.4,855800
1867,40.008576,-75.297891,989,41,5.2,2.18,2.09,34.3,58594,73822,17.5,23.8,295000
5990,40.006649,-75.275742,2752,44,6.1,2.54,1.8,57.2,92315,173105,3.1,37.4,661500
3514,40.002742,-75.290732,1738,145,5.2,2.35,1.9,55.1,54821,71450,3.4,21.8,280500
3565,39.994595,-75.282169,1313,13,8,2.78,3.35,98.2,153049,199268,2.2,53,471500
4827,39.985054,-75.27154,1967,108,6.4,2.52,1.76,94.6,96065,118932,1.1,32.8,346200
4314,40.007767,-75.262955,1904,116,6.3,2.65,1.98,65,81462,110419,0.6,31.2,404600
4554,40.103666,-75.343009,2371,261,5.3,2.36,1.97,46.6,44706,62741,9.4,18.5,209600
2643,40.102516,-75.411563,1789,161,4.3,1.45,1.84,22.6,61071,68824,6.8,1,188900
3070,40.097534,-75.372243,1323,149,6.5,2.56,3.22,90,70083,84301,2.8,36,273200
2050,40.098489,-75.342437,896,66,5.8,2.3,2.61,58.4,59423,71010,26.7,6.5,240600
2248,40.088775,-75.371379,1264,76,4.1,2.41,1.81,26.3,68934,75322,24,6.3,260100
5340,40.104817,-75.387907,1896,11,7.7,2.78,2.56,92.9,105208,115437,18.9,46.4,341800
2811,40.107106,-75.369667,1005,0,7.6,2.68,1.89,93.7,103438,109450,15.8,69,344700
2719,40.07349,-75.384237,1026,39,8.5,2.73,2.24,96.6,126141,150156,32.2,60.4,488600
2141,40.065142,-75.347326,985,60,7.6,2.3,3.6,93.7,143906,210662,24.7,55.7,442800
3436,40.080704,-75.360009,1765,103,4.3,2.46,1.62,33.5,64355,78375,12,8.1,278000
1937,40.080592,-75.33622,864,97,6.4,2.46,2.44,82.7,84583,115830,23.2,18.6,292000
6147,40.154821,-75.413815,1657,36,6.8,2.85,2.12,70.2,80694,109821,23.6,38.5,326400
4397,40.150746,-75.393175,1598,74,7.4,2.99,2.37,85.8,91087,111701,23.6,45.9,303900
3032,40.130916,-75.416981,1444,96,5.6,2.39,1.6,71.5,69018,85830,50.4,28.9,302000
6068,40.132516,-75.433967,2278,81,7,2.99,2.13,71.8,84740,111317,21.5,42.4,357500
8290,40.143261,-75.480259,3130,72,7.1,2.57,2.52,90,110338,120122,54.5,33.4,313800
2940,40.175412,-75.470837,1015,0,7.8,2.94,3.73,88.9,109071,153306,54.3,47.9,302000
4547,40.182073,-75.521067,1740,53,6.9,2.77,2.14,86,92168,107912,28.3,27.6,240600
2666,40.188449,-75.537173,1446,60,5,2.07,1.72,50.3,40595,55004,17.3,9.6,214800
2086,40.182321,-75.539703,916,51,5.5,3.01,1.87,45.1,61658,66937,18.5,25.8,180000
5089,40.188033,-75.458195,1257,29,6.8,2.99,1.84,72.1,104107,113328,39.9,40.1,331600
3509,40.198089,-75.475898,1343,45,6.3,2.77,2.27,81.3,75417,95579,43.7,28.1,269700
4182,40.218314,-75.467296,1403,27,7.7,3.13,2.47,93.8,106250,116574,82.1,46.4,328300
4957,40.238346,-75.466453,1764,74,7,2.89,1.82,88.1,95375,95374,43.1,38.3,278000
1385,40.256878,-75.466285,738,22,4.9,2.21,1.6,60.9,52222,58667,4.2,10.5,157600
3700,40.231824,-75.413039,1302,79,7.1,2.78,2.87,89.4,91938,110738,57.6,43.9,323300
6612,40.208169,-75.420651,2270,10,7.3,2.83,2.79,90.1,106579,129480,61.7,45.5,364400
6825,40.198372,-75.334472,2615,80,8.4,2.89,1.37,82.4,112516,150806,52.5,56.7,482500
2925,40.17302,-75.384272,1225,24,7.3,2.51,1.45,89.4,81098,112316,52,30.7,343400
4438,40.244312,-75.310316,1863,56,6.4,3.05,1.84,56.6,61726,87197,13.2,35.8,335500
5407,40.254014,-75.328286,2479,163,5.6,2.53,1.8,65.5,72089,83377,44.3,20.7,249700
4780,40.24,-75.351002,1829,88,7.1,2.59,3.31,94.1,101719,115314,45.2,34.1,283900
2953,40.226347,-75.33083,1316,48,7.5,2.54,1.59,89.6,75962,106422,5.4,53.9,361600
7792,40.259667,-75.384209,2700,80,7.8,3.07,1.96,82.6,106136,126995,41.2,55.6,426000
2897,40.284524,-75.399578,1098,40,6.5,3.15,1.8,66.4,91990,112227,36.8,30.5,316400
4270,40.276726,-75.385006,1693,31,6.6,2.83,2.02,69.4,68162,87067,29.9,17.4,278800
5783,40.297529,-75.361531,2054,0,6.9,3.26,1.57,78.1,82111,96903,43.7,36,341100
4095,40.324764,-75.349669,1443,24,6.8,2.91,2.77,92.5,94301,104278,42.9,21.3,276100
3186,40.305928,-75.32397,1240,0,6.6,2.2,1.67,91.4,60152,87402,60.5,25.4,308200
2502,40.306776,-75.324539,1034,0,5.7,2.87,1.65,65.6,67667,78295,12.8,21,226000
4116,40.313206,-75.321725,1788,87,5.6,2.78,1.73,61.2,57303,67188,10.2,18.7,254600
2665,40.323352,-75.330808,1021,52,6.2,2.87,2.23,74.3,78087,78107,7.7,24,233600
2504,40.337423,-75.400447,934,17,7.1,2.77,2.24,88.8,79837,101141,19.6,37.7,406600
3299,40.300227,-75.442442,1084,23,7.5,3.1,2.89,86.7,91964,107714,15.6,45.3,338800
3686,40.350836,-75.459276,1459,172,6.1,2.74,2.93,85.5,69716,90780,14.5,27.4,284000
6464,40.395813,-75.502211,2454,100,7,2.62,3.27,91.6,83192,100326,36.2,36.1,291900
2383,40.37741,-75.484561,1113,33,5.8,2.45,1.76,74.5,58833,65846,30.4,14.8,185700
3843,40.394327,-75.497001,1336,60,6,2.9,2.54,69.4,58500,68890,33.3,13.8,210500
2951,40.405583,-75.50684,1274,90,6.1,2.58,2.31,76.2,65581,75279,12.4,21.8,176300
2187,40.363223,-75.574129,919,42,6.4,3.1,1.73,90.5,75727,90846,25.6,29.3,250600
4364,40.319745,-75.60958,1633,74,6.2,2.74,2,70.6,61844,71845,24.7,23.5,236800
3644,40.30725,-75.623428,1157,50,7.8,3.22,2.4,95.5,88750,104737,58.1,49.2,294500
2639,40.332777,-75.539883,1049,10,6.4,2.67,1.65,88.8,75724,77915,23,27.8,275300
8300,40.286903,-75.580444,2765,143,7.7,3,3.52,96.9,96266,102332,48.6,51.4,300400
3523,40.306032,-75.504282,1326,63,6.7,2.82,1.72,90.8,82716,91495,46.4,23.2,250700
4840,40.277833,-75.47141,1983,96,6.4,2.58,2.4,90.5,82528,84392,24.9,21.1,248100
6127,40.24175,-75.518054,2311,103,7,2.98,2.11,84.8,91646,94918,59.4,42.4,324800
6479,40.224912,-75.548946,2474,81,6.7,2.83,1.72,82.8,79391,90064,72.2,26.8,280900
5468,40.204269,-75.533306,2240,166,5.9,2.76,1.68,68,80000,98692,62.9,31.3,296100
3469,40.263609,-75.609005,1318,28,7.5,2.67,1.92,92.9,99839,109705,17.4,50.6,242200
3857,40.253594,-75.582349,1605,68,6.5,2.57,2.07,91.2,77782,97435,41.5,39.2,205900
4733,40.249241,-75.597158,1677,45,6.4,2.77,2.82,66.5,67167,68473,45.7,15.6,192900
1178,40.243123,-75.645568,590,23,4.3,2.52,2.28,22.2,20893,32513,0.7,11,115100
3225,40.241571,-75.625311,1369,64,6,2.75,2.3,63,52798,62186,2,17.2,137200
3537,40.255893,-75.652843,1712,66,5.5,2.56,1.74,59.5,46563,57645,9.5,13.5,149400
2991,40.247121,-75.630674,1301,77,6.1,2.39,2.74,75.3,52604,62619,9.8,23.3,143900
3297,40.247468,-75.648273,1602,359,4.4,2.76,1.87,28.5,33733,44607,0.4,21.8,125000
2586,40.260176,-75.631949,1288,51,6.1,2.17,1.85,80,43050,53494,2.3,15.3,163100
3931,40.253589,-75.642012,1684,127,5.5,2.39,2.28,52.4,39628,47819,4.3,19.6,121600
1632,40.251576,-75.669523,687,37,5.7,2.8,2.77,56.6,34167,41761,3.1,27.2,145200
5315,40.280508,-75.635139,1890,84,7.3,2.88,2.83,92.2,84591,93123,40.3,41.4,237100
1587,40.255888,-75.68113,671,6,5.4,2.81,2.2,64.4,62521,58074,12.7,13.4,152300
2287,40.251872,-75.678823,978,45,5.8,2.36,2.02,76,42382,53047,3.4,16.9,156600
3871,40.115575,-75.189722,1499,23,6.4,2.74,1.85,81.7,85952,100116,0.9,26.9,293500
2786,40.106897,-75.184307,1062,0,7,2.65,3.11,94.9,102663,113722,4.5,36.1,319600
3921,40.101057,-75.215939,1571,120,6.6,2.7,1.61,78.4,102875,131725,13.8,29.5,349400
4597,40.094543,-75.206626,1845,74,6.8,2.48,1.97,73.5,87592,97263,3.5,30.8,328600
4243,40.083325,-75.191588,1681,121,7.2,2.6,1.9,87.6,104073,132201,3,44.1,344300
4097,40.123371,-75.298285,1711,139,5.7,2.63,1.61,73.9,70000,89145,8.7,16.4,282500
5792,40.170231,-75.439168,1971,89,7.7,3.12,1.96,90.9,125614,129646,46.6,53.9,351600
3970,41.080465,-76.686553,1537,110,6,2.75,3.13,88.2,47284,59120,25.2,19,144400
4171,40.967384,-76.591158,1703,157,6.1,2.39,2.16,73.4,50568,97849,31.2,21.4,170900
4699,40.961503,-76.612925,2527,354,5.3,2.15,2.06,50.3,37238,44818,8.8,11.9,93300
5427,40.990882,-76.633621,2168,114,6.3,2.59,2.54,89.9,58140,74435,27.3,23.1,166300
3739,40.659144,-75.347405,1642,50,5.8,2.37,2.31,58.6,56250,64925,11.6,11.7,221100
3777,40.655567,-75.36822,1489,69,7.7,2.6,2.91,91.2,92021,121960,15.3,53.4,312900
3290,40.635915,-75.374079,1534,189,6.2,2.33,2.61,74.2,63854,72344,10.3,18,187400
5064,40.646632,-75.353533,2259,72,6,2.24,2.68,79.2,66391,71890,7.1,19.7,209200
4208,40.632937,-75.34793,1697,107,4.5,2.63,2.63,21.1,17277,28096,6.2,5.9,143700
7823,40.62956,-75.362293,3314,59,6,2.34,2.34,71.3,51073,57622,10.8,16.4,166000
4780,40.626942,-75.379121,1890,152,5.9,2.42,2.52,52.5,48711,55713,0.7,18.7,137500
2876,40.621302,-75.377416,1681,151,3.5,2.1,1.33,22.9,22857,49845,8.6,12.6,249500
3515,40.606988,-75.387344,1365,80,5.1,2.63,2.85,48.6,35639,41879,0.4,27.1,113900
3530,40.6091,-75.380469,1374,189,3.6,2.87,2.1,18,21979,37391,19.8,14.8,123800
3208,40.60482,-75.37734,62,0,6.8,2.21,4.45,53.2,58190,55244,0,0,267500
5768,40.609598,-75.365974,2156,231,5.3,2.79,2.72,39.9,31481,35704,7.4,14.8,108200
4061,40.601045,-75.348458,1863,194,4.8,2.68,2.36,32.5,43958,58123,59.5,12.4,165400
5340,40.70206,-75.208392,1621,87,7.1,2.29,1.72,63.6,68235,79847,3.6,39.6,231300
6029,40.68913,-75.226721,2499,487,5.9,2.48,2.81,48,37710,54316,2.6,17.3,101600
4764,40.690481,-75.218799,1694,414,5.4,2.44,3.11,32.7,33403,42830,0,18.4,106500
2409,40.690309,-75.211226,1500,281,3.4,2.68,1.38,17.4,24082,40103,0,8.8,164500
2660,40.679626,-75.205325,1159,76,5.7,2.71,1.87,71.3,46563,50188,21.3,26.8,166500
3076,40.680285,-75.218027,1386,92,5.9,2.63,2.4,56.3,33333,44357,17.7,16,131500
2522,40.676494,-75.218447,1059,78,6.3,2.88,3.17,77.5,46955,55093,8.2,28.6,127900
6840,40.86931,-75.211178,3032,168,5.8,2.66,1.89,68,51461,56686,4.2,18.6,165800
5122,40.850066,-75.205286,2025,137,6.3,2.84,1.49,83.1,61750,73900,25.7,22.6,259500
3101,40.796236,-75.160442,1389,173,6.5,2.52,3.09,88.8,64672,74953,13.2,24.6,231300
6138,40.816005,-75.266307,2366,115,6.4,2.84,1.78,87.5,65870,78702,25.2,31.4,241500
3595,40.868421,-75.255684,1501,104,6,2.63,2.47,64.4,50156,59805,4.5,15.6,164200
2720,40.848289,-75.291895,1298,80,5,2.41,1.97,57.1,48238,53320,5.6,7.4,171200
5100,40.773139,-75.322767,1798,0,7.1,3,1.9,93.4,82885,99793,35.4,43,284300
3078,40.810316,-75.337895,1143,110,6.7,2.81,2.09,91.5,71952,75918,37.5,32.3,243700
5595,40.770063,-75.388217,2287,91,6.4,2.75,2.06,86.9,58000,70735,25.2,27.7,230700
3802,40.771421,-75.448349,1437,96,6.8,2.64,2.42,95,65515,72492,29.2,25.5,242900
6080,40.768803,-75.518687,2439,94,6.6,2.61,2.31,92.4,72056,79504,25.6,29.3,230400
4446,40.760528,-75.565416,1930,152,6.1,2.46,2.45,92.6,64146,72923,20.3,15.7,192500
2070,40.751082,-75.595694,902,73,5.9,2.63,2.32,79.3,48060,58323,12.1,10.9,176200
5575,40.690252,-75.497745,2450,78,6,2.57,2.03,67.9,44475,55435,9.1,12.6,160100
4351,40.679327,-75.481219,1742,105,6.1,2.75,1.57,81.8,65605,77989,15.9,17.6,181500
2849,40.662089,-75.476414,1303,10,6,2.44,1.54,74.7,49511,61761,10.1,13.2,180900
4269,40.700351,-75.478956,1631,54,6.8,2.58,3.2,93.5,75781,86071,59.1,23.7,234800
4903,40.702587,-75.422907,1873,67,6.7,2.73,2.17,96.8,72297,82727,20.9,25.8,224600
2693,40.727422,-75.391772,1130,69,6.1,2.61,2.39,60.9,49132,57358,19.2,17.5,175000
6231,40.742299,-75.321442,1954,116,6.8,2.99,2.45,88,85934,100139,46.3,32.3,258800
5746,40.74066,-75.311094,2719,163,5.3,2.44,1.88,56,59881,63236,9.3,13.7,179100
3131,40.699562,-75.348253,1124,53,8,3.02,1.82,94.3,90966,115395,29.4,59.9,311600
2543,40.706811,-75.322274,957,49,7.4,2.83,2.38,83.5,78409,93656,23.8,35.5,317500
2130,40.747603,-75.257176,757,24,6.2,2.89,1.89,78.3,60197,69552,21.1,27,221100
6137,40.717443,-75.234597,2383,42,6.8,2.75,1.45,90,87971,93780,65.1,35.5,266100
8584,40.726974,-75.215194,3204,177,7,2.73,1.85,89.6,87022,103806,57,38.8,284700
6593,40.685378,-75.239702,2996,359,5.7,2.63,2.15,61.5,47129,55857,2.3,11.7,144800
2560,40.677407,-75.2392,1175,22,5.7,2.32,2.12,71.5,42560,49547,20.4,6.8,140100
7729,40.712481,-75.257607,3040,108,6.8,2.66,2.28,90.9,79976,90946,55.9,31.8,279400
3887,40.693497,-75.268805,1587,31,6.5,2.44,2.11,91.4,68480,74363,2.4,24.4,228500
4161,40.673903,-75.262321,1696,0,6,2.55,1.67,77.9,61875,72036,31.1,18,212600
4914,40.661412,-75.257897,1886,136,6.9,2.79,1.98,85.6,75000,86761,24.2,38.9,254500
3741,40.642977,-75.331472,1578,33,6.3,2.52,2.03,87.6,56754,72261,10.2,20,203300
4585,40.66689,-75.33328,1823,50,7.6,2.47,2.3,88.8,78286,90713,16.4,36.6,278900
3971,40.676502,-75.306885,1433,18,6.4,2.74,1.55,79.6,72431,107609,42.4,34.8,285500
4831,40.654086,-75.31947,1679,90,7.6,3.07,2.42,94.6,98977,97487,55.4,44.2,289700
6602,40.653724,-75.293773,2399,9,7,2.91,1.4,89.8,87366,100754,53.9,40.1,286100
2560,40.650897,-75.394633,1070,91,7.6,2.6,1.75,83.6,73750,108798,28.3,41.3,318300
6023,40.674741,-75.397209,2307,139,7.5,2.99,1.58,82.4,94815,104088,64.3,47.7,325000
2636,40.627938,-75.340743,1009,85,5.8,2.75,2.74,71.1,59486,66154,27.2,12.3,169800
3652,40.586617,-75.339205,1841,223,5.5,2.44,1.88,62.3,52105,59739,10.7,9.1,188200
2246,40.575813,-75.335284,1049,90,6.1,2.34,2.71,85.2,62344,80407,6.9,15.3,186400
4086,40.594009,-75.304034,1598,79,6.6,2.69,2.36,92.2,73138,83873,19.4,29.2,280000
6686,40.57561,-75.366775,2611,128,6.9,2.75,2.05,91,88010,133201,36.8,40.7,312100
6324,40.641322,-75.221217,2594,211,6.7,2.58,2.38,86.4,83315,104908,40.2,26.8,277900
3538,40.881174,-75.107921,1626,208,6.4,2.37,2.74,94,57333,74025,13.7,27.9,250900
4859,40.905966,-75.160709,1952,172,6.2,2.83,2.97,83.1,62417,72781,15.9,21.4,195500
4426,41.075788,-76.790545,1824,138,6.4,2.72,2.56,86.7,55563,71572,13.2,24,154400
7119,41.102616,-76.853193,2896,280,6,2.71,2.26,72.9,45784,58624,18.9,15.8,122500
7042,41.016413,-76.847977,3394,271,5.5,2.37,2,51.5,31726,42377,8.9,11.7,114700
3295,40.97848,-76.839371,1581,121,5.8,2.43,2.32,87.8,42826,54494,20,18.7,113000
3685,40.915921,-76.783684,1664,120,6,2.35,1.9,82.6,50843,62925,32.6,18.4,132200
3804,40.894076,-76.796171,1952,115,5.8,2.29,1.64,63.8,41005,49368,11.9,14.3,109900
3054,40.935496,-76.631411,1333,74,6.5,2.45,2.27,87.5,58633,74451,12.9,28,156200
7067,40.850813,-76.588856,3139,218,6.3,2.57,1.8,81.1,55610,67900,25.5,22.2,153000
3750,40.79486,-76.441227,1941,390,6.2,2.48,1.71,79.5,38039,47986,11,17.4,57500
3198,40.796746,-76.408339,1866,218,6.2,2.38,1.49,67.2,30421,40199,3.6,21.8,43600
2695,40.795587,-76.41668,1569,388,6.3,2,2.33,69.8,33219,42074,2.8,18.4,43600
5885,40.795775,-76.552272,1845,375,6.2,2.36,2,84.8,38269,46077,7.2,18.9,66200
2384,40.78818,-76.574527,1228,105,6.2,2.13,1.58,72,33271,42567,1.9,16.8,43900
2114,40.783911,-76.570899,1062,248,6.3,2.21,2.66,79.2,36563,42492,2.7,18.3,54300
2271,40.79264,-76.554526,1470,277,6,2.08,1.95,55.6,32865,39197,2,21.7,43900
2820,40.78563,-76.558741,1689,354,6.6,2.23,1.96,64.4,30298,38488,0,32.5,35400
2283,40.787704,-76.550511,1422,525,6,2.64,2.06,53.1,23042,30913,0.5,14.6,35700
3640,40.767591,-76.648736,1739,176,6.4,2.38,2.09,85.5,39273,50780,13.5,21.9,86200
5923,40.839147,-76.754182,2620,151,6.1,2.32,2.4,88.1,49037,59366,19.3,15.9,134700
3753,40.86861,-76.786195,1900,106,6,2.31,2.08,58.6,31224,39573,2.6,14.4,77500
2557,40.861084,-76.794325,1441,273,5.4,2.4,1.91,32.2,21891,31999,0.7,11.9,65400
3595,40.85845,-76.786797,1688,300,5.6,2.43,2.16,46.1,29235,46394,4,8.5,65800
5244,40.683324,-76.791426,2283,303,6.2,2.39,2.48,81.2,46250,57401,13.3,20.7,127100
2924,40.793501,-76.473768,1446,173,5.9,2.21,2.5,75.1,42150,52381,2.4,22.3,75300
4872,40.550813,-77.106039,2193,264,6.1,2.57,1.98,79.9,53627,62232,18,23.7,144600
2710,40.485528,-77.056957,1214,174,5.7,2.4,2.26,84.1,49894,63047,26.7,14,148600
4917,40.477436,-77.15774,2333,175,5.7,2.59,2.17,70.4,43938,54059,17.2,16,126200
4747,40.386673,-77.032645,2100,127,5.6,2.47,1.97,70.9,50115,60088,13.8,11.4,131100
4728,40.424725,-77.057696,2084,122,5.9,2.51,2.56,92,63554,69057,21.4,21.7,156900
4898,40.334392,-76.972107,2288,113,6,2.37,2.02,84.7,63140,68670,23.9,14.1,155300
5269,40.334707,-77.170694,2087,59,5.9,2.59,2.58,83.2,58160,65463,46.9,12.3,153600
5946,40.390241,-77.218877,2359,199,5.9,2.56,2.79,82.9,58723,65234,23.8,16.9,160600
4844,40.389882,-77.338485,1935,332,5.6,2.72,2.76,76.2,49792,56367,24.6,16.1,157700
3038,40.346874,-77.476206,1761,691,5.4,2.71,2.87,85.3,46818,55975,18.4,21.4,158800
3478,39.952254,-75.144239,2581,522,3.2,1.45,1.39,36.3,80813,102285,21.3,1.5,331000
2937,39.955497,-75.156331,1059,158,3,1.88,1.97,46.4,37483,60944,27.6,3,288700
3169,39.957194,-75.174162,2066,262,3.5,1.81,1.59,26.7,73556,113816,22.6,5.2,476900
2125,39.953664,-75.176056,1778,287,2.7,1.34,1.35,24.9,26547,59199,22.7,2.9,450000
3142,39.95383,-75.171069,2650,229,3.3,1.25,1.42,58.4,43838,59259,3.8,2,213100
3082,39.951198,-75.173389,2404,432,2.9,1.33,1.31,23.4,36614,55850,12.3,1.7,365300
1562,39.949988,-75.179336,1057,75,3.3,1.58,1.52,31.3,64286,106223,22.8,0,483000
3601,39.949366,-75.174459,2962,325,3.3,1.55,1.32,44.4,76641,130487,0,2.5,463300
3609,39.948465,-75.16762,2796,639,3.1,1.4,1.42,20.4,70762,108269,6.3,0,3e+05
2276,39.947856,-75.16222,1651,367,2.5,1.86,1.36,16.4,36181,47391,8,0.7,293700
2773,39.947286,-75.1566,1654,358,3.1,2.09,1.29,10.8,21250,64045,24.5,2.2,421900
2603,39.945137,-75.151562,1707,307,4,1.84,1.11,72.1,112679,164197,0.8,10.7,560100
3612,39.944216,-75.146493,2103,334,4.4,1.83,1.84,57.8,91319,160225,6.4,13.8,499500
3586,39.94515,-75.162472,2189,114,3.3,1.42,1.41,32.4,50199,70281,7.6,4.5,361700
2659,39.944439,-75.157126,1763,282,3.5,1.66,1.6,38.1,66226,102462,4.2,1.1,427600
3778,39.947009,-75.178788,2115,183,4.3,2.15,1.7,44.9,101081,147721,4.8,13.2,490600
5137,39.945991,-75.169824,2991,293,3.2,2.38,1.38,28.1,60873,97214,4.8,8.8,494500
4942,39.942943,-75.181712,2725,383,5.2,1.99,2.41,63.5,58341,74737,15.6,16.7,332700
3950,39.94302,-75.17207,2326,244,4.4,2.26,1.8,40.1,53894,89770,17.6,8.8,388400
2708,39.941872,-75.158473,1438,155,4.3,2.43,1.64,50.1,75038,96371,17.5,6.2,403800
2192,39.940081,-75.147684,1244,126,4.5,1.96,1.89,37.1,62425,97306,3.6,10.2,568500
2647,39.93788,-75.14885,1529,161,4.5,2.25,1.65,60.2,76250,111032,6.8,9.6,391200
2873,39.939899,-75.158603,1459,153,5.3,2.15,2.28,56.2,70167,93001,17.6,19.8,354300
2721,39.940424,-75.172694,1407,299,5.6,2.26,2.15,52.3,51232,68594,11.3,15.6,277000
2092,39.937673,-75.183801,1055,264,5.7,2.06,3.09,61.2,17792,33975,0.9,16.6,88000
2036,39.936855,-75.176956,1208,322,5.4,1.86,2.16,50.6,31559,40117,6.3,14.7,104400
2281,39.936304,-75.17032,1316,355,4.3,2.08,1.96,37.7,23173,40382,15.9,11.7,141700
2682,39.934849,-75.162578,1297,107,5,2.56,1.62,46.9,28600,48327,4.8,21.1,242400
5129,39.936424,-75.158218,2424,514,5,1.93,2.23,48,39216,57758,4.7,21.2,246200
3769,39.934394,-75.15,1774,171,5.1,2.47,2.1,39.5,30257,59622,26.1,17.3,268000
3874,39.928416,-75.153958,1693,95,4.6,2.81,2.14,35.2,28435,39406,8.4,10.7,216700
3566,39.927656,-75.149694,1726,211,5.1,2.36,2.17,65.1,60779,73784,5,9.3,228200
4324,39.929004,-75.156823,1782,268,4.8,2.84,2.71,48.2,30699,44929,0.4,11.1,149100
5539,39.928915,-75.161189,2385,378,5.5,2.27,2.53,63.9,42037,56344,1.5,13.7,211400
4141,39.930296,-75.165883,2133,160,5,2.22,1.49,63,43418,53817,0.6,13.3,237400
4664,39.929034,-75.172086,1746,239,5.1,2.81,2.47,56.3,35461,40356,2.6,9.7,108300
3200,39.932687,-75.171006,1614,377,5.5,2.35,2.45,50.8,22014,35028,6.8,17.1,118100
4437,39.931756,-75.177854,2437,632,5.3,2.39,2.06,49.7,21473,29340,2.1,5.1,73900
4875,39.933049,-75.185045,2446,597,5.9,2.39,3.12,59.1,23159,30175,2.4,17.4,64900
6162,39.935337,-75.193118,2849,727,5.6,2.15,3.51,47.5,25262,31957,3.9,5.2,67700
6723,39.928216,-75.19238,2797,129,5.5,2.42,2.73,43.9,18576,29172,22.9,6.3,124600
6609,39.927524,-75.180484,2766,453,5.5,2.48,3.31,45.9,33036,43231,4.4,15.3,71100
3707,39.924523,-75.182273,1524,149,5.6,2.44,2.4,67.1,35236,42722,2.1,9.3,112000
3898,39.920811,-75.179551,1622,24,5.9,2.57,1.7,81.7,52258,80447,0,19.2,199800
